"","DATE","PUBLISHER","TITLE","AUTHOR","URL","CONTENT"
"11","2020-05-22","The Korea Herald","US cites partnership with S. Korea in approach to countering China","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000058&ACE_SEARCH=1","  WASHINGTON -- The United States is building partnerships with South Korea and other allies to counter the damaging effects of China's rising influence in the world, according to a new US government report.The 16-page ""United States Strategic Approach to the People's Republic of China"" was submitted to Congress this week by President Donald Trump, a requirement under the National Defense Authorization Act for Fiscal Year 2019, the White House said Thursday.The report outlines the Trump administration's efforts to protect US national interests in the face of economic and security challenges posed by China, as well as its challenges to US values.It comes as US-China rivalry has intensified over accountability for the global coronavirus pandemic.""Our competitive approach to the PRC has two objectives,"" the report says, referring to China's official name, the People's Republic of China. ""(F)irst, to improve the resiliency of our institutions, alliances, and partnerships to prevail against the challenges the PRC presents; and second, to compel Beijing to cease or reduce actions harmful to the United States' vital, national interests and those of our allies and partners.""To support the ""shared principles of a free and open order,"" the US is building ""cooperative partnerships"" and ""developing positive alternatives"" with allies, partners and international organizations, according to the report.""The United States is working in concert with mutually aligned visions and approaches such as the Association of Southeast Asian Nation's Outlook on the Indo-Pacific, Japan's free and open Indo-Pacific vision, India's Security and Growth for All in the Region policy, Australia's Indo-Pacific concept, the Republic of Korea's New Southern Policy, and Taiwan's New Southbound Policy,"" it says.President Moon Jae-in's New Southern Policy focuses on deepening ties with Southeast Asian nations, but Seoul and Washington have sought to identify and build on areas where it overlaps with the US' Indo-Pacific Strategy.The report also accuses Beijing of using its economic clout to extract political concessions from other countries.""Beijing has restricted trade and tourism with Australia, Canada, South Korea, Japan, Norway, the Philippines, and others, and has detained Canadian citizens, in an effort to interfere in these countries' internal political and judicial processes,"" it says, apparently referring to China's economic retaliation for South Korea's hosting of a US missile defense system. (Yonhap)"
"12","2020-05-22","The Korea Herald","[Editorial] Share the pain","Korea Herald","http://www.koreaherald.com/view.php?ud=20200521000539&ACE_SEARCH=1"," The government, businesses and labor groups kicked off a dialogue Wednesday to seek ways to weather the economic crisis caused by the coronavirus pandemic.Two mainstream labor groups attended the dialogue for the first time in 22 years after a labor-management-government committee was launched in 1998 to overcome the currency crisis that hit the country. At that time, Korea received bailout funds from the International Monetary Fund to escape the crisis.The start of the dialogue shows how severe economic stagnation and workforce reductions are.According to Statistics Korea, the number of employees on furlough in April was 1.48 million, up 1.13 million from the same month last year. The number in March was 1.6 million, up 1.26 million from a year earlier. The numbers and margins of increase were the highest since related data was first compiled in July 1983.Workers on furlough are statistically classified as being employed. If economic stagnation is prolonged, they will likely become jobless or economically inactive. The World Health Organization warns that we are in for a long fight against the coronavirus disease.According to the Korea Labor & Society Institute, the number of employed in April was 1.02 million fewer than in February. For comparison purposes, the 1998 currency crisis put 920,000 people out of work in the first two months.Economically vulnerable groups, including irregular workers at small and medium-sized companies, were the first to be hit. Now an employment cliff is imminent for regular staff members at large companies. Deputy Prime Minister and Minister of Economy and Finance Hong Nam-ki said the government will create more than 550,000 jobs in the public sector, but fiscally created jobs are unsustainable. It is urgent to create jobs in the private sector.The goal of the dialogue is to minimize the negative impact of the coronavirus on employment. An employment cliff is a difficult problem because of the different positions of labor and business. Labor groups demand a ban on layoffs and a tighter safety net for those who are out of work, while businesses call for limits on wage hikes and flexibility in the application of regulations on the maximum number of working hours.A day before the dialogue, the Federation of Korean Trade Unions held a press conference in front of the Korea Enterprises Federation, a lobby for employers, and called for large companies to spend their cash reserves to keep their workers employed. This kind of pressure does not help solve the problem.Employment is possible when companies exist. Now, business performance is plummeting. The operating and net profits of Kospi-listed companies fell 31 percent and 48 percent year-on-year, respectively, in the first quarter. Their second-quarter results are expected to be worse.A survey shows massive layoffs will be inevitable in one-third of large companies if the economic shock from COVID-19 is prolonged for more than six months. Labor groups must not think that businesses are exaggerating their hardships to solicit as many concessions as possible.Differences in the positions of labor, management and the government are inevitable. But if one side sticks to its guns and tries to put pressure on the other, they can never reach an agreement. Under the common goal of reviving the economy and protecting jobs, both labor and management need to consider a middle ground, such as shortening working hours and sharing jobs. Participants in the dialogue must try to understand one another and figure out what to give rather than what to get.When negotiations are stalled, the mediating role of the government will be more important. The government vowed to offer incentives to companies if they maintain employment, but it must not end up with symptomatic therapy. It should try to grasp what is truly needed to sustain employment. The government must also try to dispel concerns that it is inclined toward labor.Employment shock and business difficulties are already a reality. Dialogue must proceed as efficiently and quickly as possible. It has just begun and must be continued. Self-restraint and willingness to share pains are required."
"13","2020-05-21","The Korea Herald","60 S. Koreans return home from Africa on chartered flight used for troop rotation","Yonhap","http://www.koreaherald.com/view.php?ud=20200521000912&ACE_SEARCH=1","  Sixty South Koreans who had been stranded in Africa returned home Thursday on a chartered plane used to transport the country's rotational peacekeeping troops to South Sudan earlier this week, officials said.After completing the mission to airlift the 12th batch for the 300-strong Hanbit Unit to South Sudan, the Asiana Airline plane headed to Addis Ababa to pick up and bring home South Koreans who had been stranded across Africa amid the coronavirus pandemic.Of the 60 people aboard, 36 were in Ghana, 13 in Kenya, 10 in Ethiopia and one in Sudan.The rotational troops had originally been scheduled for deployment in March, but their dispatch was delayed as South Sudan asked South Korea and other foreign countries not to send fresh troops over coronavirus concerns.This week's dispatch was possible as South Sudan exempted the arriving South Korean troops from the country's entry restrictions. A second batch of rotational troops is scheduled to head to the African nation on June 1. (Yonhap)"
"14","2020-05-21","The Korea Herald","S. Korea extends special travel advisory until mid-June","Yonhap","http://www.koreaherald.com/view.php?ud=20200521000902&ACE_SEARCH=1","  South Korea on Thursday extended its ""special travel advisory"" by another month, urging citizens to refrain from going abroad as the coronavirus pandemic is still affecting many parts of the world, the foreign ministry said.The government first issued the special advisory on March 23 on all countries and territories over the spread of the virus outbreak. The advisory urges South Koreans to cancel or postpone overseas trips and also calls for citizens staying and traveling abroad to take extra caution for their safety.The special advisory was extended last month and will now be maintained up till June 19, with the advisory to be lifted automatically the following day, the foreign ministry said in a release.The ministry said its decision is based on the fact that the global spread of the virus is continuing and many countries are still applying entry restrictions on foreigners. It also noted that commercial airlines around the world have suspended flight operations.A special advisory is issued by the government in the event of an urgent and short-term danger to travelers, when the situation requires more than a travel restraint but is not so dangerous as to require a withdrawal recommendation. It can be maintained for up to 90 days. (Yonhap)"
"15","2020-05-21","The Korea Herald","Japanese man arrested for violating self-isolation rules","Yonhap","http://www.koreaherald.com/view.php?ud=20200521000901&ACE_SEARCH=1","  A Japanese man has been arrested on charges of violating self-isolation rules during the novel coronavirus pandemic.Seodaemun Police Station in Seoul said Thursday that they've detained the 23-year-old man for allegedly going outside while under two-week self-isolation. He is the first foreign national to be arrested for breaking the quarantine rules currently being enforced in the country.The man arrived in South Korea on April 2 and tested negative for COVID-19. He was ordered into two-week isolation, but police said he went outside on eight different days during that period.Police said they caught the man outside his residence by studying surveillance camera footage and his credit card transaction records.South Korea has come down hard on those who have breached self-isolation rules due to concerns that violations could cause community infections. (Yonhap)"
"16","2020-05-21","The Korea Herald","Kospi rises close to 2,000 points on coronavirus vaccine news","Kim Young-won","http://www.koreaherald.com/view.php?ud=20200521000877&ACE_SEARCH=1","  South Korean stocks opened higher Thursday on encouraging news about another COVID-19 candidate vaccine in the US. Extending gains for the fifth consecutive day, the nation’s main bourse Kospi crossed the 2,000-point mark in early morning trading for the first time since March 6 as it rose 13.65 points, or 0.68 percent, to 2,003.20. It closed at 1998.31, up 0.44 percent.Retail investors drove the index as they bought stocks worth some 204.9 billion won ($166.5 million) while institutional investors purchased around 16.6 billion won at around 10 a.m.“The local stock market has made gains as US companies in the tech sector are actively countering the ongoing coronavirus crisis by beefing up their online capabilities, and chip-related companies are showing some improvement in their business activities,” said Seo Sang-young, an analyst from local brokerage Kiwoom Securities.Kakao and Naver, two of the largest online platform operators in Korea, saw their stock prices hit a record high. Kakao shares reached 240,000 won in the morning while Naver’s stock was traded at 233,500 won.Shares in the electronic component, energy, and gaming segments were among the main drivers of the market’s gains. Chemical giant LG Chem rose to a high of 385,000 won, up 6.21 percent, while game developer NCSoft saw its stock rise to a high of 794,000 won, up 5.87 percent.Following a positive interim testing result of a vaccine being developed by US pharmaceutical firm Moderna on Monday, Biotech Inovio announced on Wednesday its preclinical testing of an experimental coronavirus vaccine showed “robust neutralizing antibody and T cell immune responses,” against the new strain of coronavirus. Its stock price grew 8.45 percent to $15.79 on the day after the announcement.Buoyed by the news on positive testing results, all three major indexes in the US -- the Dow Jones Industrial Average, Nasdaq, and S&P 500 -- closed higher Wednesday. The Dow Jones rose 1.52 percent while Nasdaq and S&P 500 gained 2.08 percent and 1.67 percent, respectively. US West Texas Intermediate crude futures for July soared $1.53, or 4.8 percent, to settle at $33.49 per barrel while Brent crude futures increased 3.2 percent to $35.75 per barrel. The rise of oil prices is being attributed to the easing of economic lockdowns in the US and other countries. The Energy Information Administration reported Wednesday that US crude oil inventories dropped by 5 million barrels for the week ended May 15, which is the second weekly decline in a row.By Kim Young-won  (wone0102@heraldcorp.com)"
"17","2020-05-21","The Korea Herald","Flu vaccinations key this fall, winter: KCDC","Kim Arin","http://www.koreaherald.com/view.php?ud=20200521000881&ACE_SEARCH=1","  A second round of novel coronavirus infections could coincide with the return of seasonal flu in fall, South Korean health authorities said Thursday, and that greater influenza vaccination will be “one of the most essential interventions” in fending off the double risk of contagion.Korea Centers for Disease Control and Prevention’s Deputy Director Kwon Jun-wook said in a press briefing Thursday afternoon that flu vaccination was projected to be “more critical than ever” this coming fall and winter due to possibility of COVID-19 and other seasonal illnesses with similar symptoms arriving at the same time.“A flu shot can make telling apart the COVID-19 from influenza easier for health professionals,” he said. “Not only that, the flu virus is forecast to circulate more widely this year than the last.” The disease control agency believes at-risk groups aged 60 or older “absolutely need to get vaccinated” against flu for the 2020-21 season, he said.Yoon Tae-ho, the Health Ministry’s public health policy director, said in a press briefing earlier the same day that the ministry was considering making the influenza vaccination compulsory for a wider range of the population to get more people immunized against flu.The idea is to protect as many people as possible against seasonal flu and hopefully make co-circulation of the two viruses less challenging, he said.“The government is working with drugmakers to produce sufficient doses of influenza vaccine to prepare for an uptick in the number of people getting vaccinated.”Speaking at a conference at the National Assembly, preventive medicine specialist Dr. Ki Moran of National Cancer Center said the next wave of COVID-19 turning out to be deadlier than the first was “highly conceivable.”“Second wave of the Spanish Flu in fall of 1918 killed five times more people than the first,” she said. “If history is any guide, a more expansive vaccination program has to be put in place nationwide to brace for fall and winter.”“Around 20 million got the annual seasonal flu vaccine last year. This year, the coverage should be raised to at least 30 million,” Ki said, adding that the vaccines should be given free of charge to people with preexisting medical conditions, health care workers and other workers whose jobs involve a lot of person-to-person interactions.Ki also pointed out falling ill with both COVID-19 and the flu was “an unfortunate possibility.”An article that appeared in the Lancet medical journal on May 5 said co-infection by both viruses -- the coronavirus and the influenza -- though rare, was feasible.“Those vulnerable from COVID-19 are also at increased risk from flu, which is why increased efforts are necessary to deliver flu vaccination more extensively,” said infectious disease expert Dr. Lee Jacob of Seoul’s Hallym University Hospital.By Kim Arin (arin@heraldcorp.com)"
"18","2020-05-21","The Korea Herald","High school seniors sit exam back in classroom","Ock Hyun-ju","http://www.koreaherald.com/view.php?ud=20200521000759&ACE_SEARCH=1","  Most high school seniors nationwide who are back in their classrooms took a mock test for this year’s college entrance exam Thursday, a day after schools physically reopened.The mock exam comes as plans to resume in-person classes continue to be disrupted by new COVID-19 infections involving high school seniors who are in a race against time until the national test in December.  A high school in Daegu was closed down Thursday after its student tested positive for the coronavirus. The student was among the 17 students who got tested before moving into a school dormitory Wednesday. The patient was asymptomatic, according to the Daegu’s education office. The dorm inhabitants were put in isolation and other third graders were ordered to return home. The third graders and all teachers and employees will be tested for the virus, according to health authorities.  Under the guidelines on response to COVID-19 infection at schools, schools that see a confirmed patient will be shut down for two days and turn to remote learning. Hosted by the Gyeonggi Provincial Office of Education, the mock exam is virtually the first opportunity for third-year high school students to see where they stand on a national scale and explore possible options for college applications. The previous mock test, organized last month by the Seoul Metropolitan Office of Education, was held online as schools were physically shut amid spread of the coronavirus. The test results were not provided. Attended by some 77.6 percent of the country’s high schools, or 1,835 schools, the mock test covers five subjects from Korean language to mathematics, with the test results to be released starting June. 5. Students attending 66 schools in five districts in Incheon, where two high school third graders tested positive for the virus on the first day of school reopening Wednesday, sat the exam online, as schools were closed again. Incheon’s education office is to decide on whether to resume in-person classes Friday.Students at nine schools in Anseong, Gyeonggi Province, which reopened Thursday, took the exam as scheduled. The school postponed its reopening amid incomplete contact tracing for a patient confirmed to be infected Wednesday. About 450,000 high school seniors on Wednesday returned to classrooms nearly three months later than usual. The students, who had attended classes online, were the first group to go back to school, given a hectic academic calendar until they sit the college entrance exam scheduled for Dec. 3. Despite lingering safety concerns, health and education authorities are adamant that reopening of schools should continue, with daily quarantine practices in place. “About the reopening of schools for high school seniors, we cannot help but continue to see confirmed patients because the virus might be spreading quietly in communities. The thing is how fast we discover the patients, respond and calmly take action,” Kwon Jun-wook, deputy director of the Korea Centers for Disease Control and Prevention, said at a briefing Thursday. By Ock Hyun-ju (laeticia.ock@heraldcorp.com)"
"19","2020-05-21","The Korea Herald","KT CEO meets venture capitalists amid COVID-19","Shim Woo-hyun","http://www.koreaherald.com/view.php?ud=20200521000696&ACE_SEARCH=1","  KT CEO Koo Hyun-mo on Wednesday met with representatives of venture capital firms, urging them to look into new opportunities to prepare for the post-coronavirus era, the firm said Thursday.Speaking during a seminar hosted by the telecommunications firm, Koo discussed some new business areas -- online education solutions, telecommuting platforms, telemedicine and others -- where the new coronavirus had strengthened demand.Some 40 executives from up-and-coming venture capital companies were invited to the seminar, where Koo also listened to the opinions of the young leaders. Participants included Company K Partners CIO Lee Kang-soo, HB Investment CIO Park Ha-jin and Mirae Holdings CEO Kim Pan-gun.“We need to prepare for emergency situations we didn’t need to be too worried about before, in regards to supply chains, employee safety and potential workplace shutdowns,” Koo said.“We need to become self-sufficient in procuring necessary parts in case of a suspension of supply networks for various goods and services.”He also pointed to Korea’s diagnostic capabilities and its ICT infrastructure, which the pandemic had highlighted, adding that supporting IT-based medical services could be a new path to advance overseas.Participants asked KT about the company’s projects, including its research on epidemic preparedness, which recently received a 12 billion won ($9.7 million) pledge from the Bill & Melinda Gates Foundation.Koo assumed the top position at the telecommunications firm on March 30.By Shim Woo-hyun (ws@heraldcorp.com)"
"20","2020-05-21","The Korea Herald","N. Koreans still vulnerable to COVID-19: US State Department","Choi Si-young","http://www.koreaherald.com/view.php?ud=20200521000778&ACE_SEARCH=1","  North Koreans remain vulnerable to the novel coronavirus pandemic, despite Pyongyang’s repeated claims that it has no infections, the US State Department said Wednesday. The department, contacted by Radio Free Asia on Wednesday about the COVID-19 situation in the North, said the country was still “vulnerable” and asked the radio station to refer to its earlier statement on the matter. “We strongly support and encourage the work of US and international aid and health organizations to counter and contain the spread of coronavirus in the DPRK,” the State Department said in February, referring to the North by its official name, the Democratic People’s Republic of Korea.At a World Health Assembly teleconference Monday and Tuesday, the North requested the loosening of UN sanctions, saying in a statement made public on the website of the World Health Organization that the sanctions hampered intergovernmental cooperation to curb COVID-19.Bruce Klingner, a senior fellow at the Heritage Foundation think tank, described Pyongyang’s statement as disingenuous. Sanctions against North Korea should be kept in place until it dismantles its nuclear arsenal, he told the radio station. Meanwhile, the US Agriculture Department forecasts that North Korea’s rice output this year will hit its lowest point in 26 years. The communist country is expected to reap an estimated 1.36 million tons this year, as compared with about 1.5 million tons in 1994.North Korea would have to import about 220,000 tons of rice this year to ride out the impact of the lower output, according to a recent report from the department’s Economic Research Service.“Sanctions and the ongoing pandemic slashed rice production in Pyongyang,” said Kim Kwan-ho, a senior researcher at the Korea Rural Community Corporation. By Choi Si-young (siyoungchoi@heraldcorp.com)"
"21","2020-05-21","The Korea Herald","Macrogen’s COVID-19 test kit approved for export","Lim Jeong-yeo","http://www.koreaherald.com/view.php?ud=20200521000293&ACE_SEARCH=1","  Macrogen, a genomics biotech company, announced Thursday that its AxenTM Covid-19 RT test kit has gained the Drug Ministry’s approval for export. “We are planning to supply our test kit to major countries, which contacted us even during the test kit development phase and were looking forward to export approval together with us,” said Macrogen CEO Lee Su-kang. “We will not only improve our test kit’s performance to detect numerous mutations of coronavirus, which will continue to appear in the future, but also promptly respond to prolonged COVID-19 and any new emerging virus,” said Lee.AxenTM Covid-19 RT is a real-time polymerase chain reaction test kit that can confirm a person’s COVID-19 infection in under two hours. This allows for quick and efficient tests in large volumes.The kit detects ORF1ab and E genes, two genes related to COVID-19, and boasts a high level of accuracy and target detection, Macrogen said. The company has enough raw materials to manufacture at least 100,000 tests per week, in accordance with good manufacturing practice regulations. Macrogen has 24 years of expertise in genome analysis and diagnostic reagent development.The global demand for Macrogen’s COVID-19 test kits has been strong prior to the approval, with inquiries especially coming from the South American region, according to the company. Macrogen plans to apply for Emergency Use Authorization from the US Food and Drug Administration and CE In-Vitro Diagnostics (CE-IVD) from the European Medicines Agency, for expanded export routes of its kits. Macrogen’s business portfolio includes joint research with universities and governmental organizations upon novel virus outbreaks such as the Middle East respiratory syndrome and severe acute respiratory syndrome. The company manufactures oligo, the key material in diagnostic reagent, and also produces model mice therapeutics and vaccine development.By Lim Jeong-yeo (kaylalim@heraldcorp.com)"
"22","2020-05-21","The Korea Herald","[Market Close-up] Doosan Bobcat under credit pressure on US unit’s $300m leveraging plan","Son Ji-hyoung","http://www.koreaherald.com/view.php?ud=20200521000724&ACE_SEARCH=1","  South Korea’s construction equipment maker Doosan Bobcat is under credit pressure as its US subsidiary Clark Equipment is looking to leverage $300 million via five-year senior secured notes in May, filings showed Thursday. Clark Equipment’s leveraging plan is adding a financial burden to Doosan Bobcat, as affiliates and subsidiaries of conglomerate Doosan Group‘s liquidity crunch might spill over to Doosan Bobcat that is already suffering a sharp fall in sales due to the ongoing coronavirus crisis, according to credit rating agencies Thursday.Moody’s Investor Service revised down the corporate credit outlook of Doosan Bobcat, which guaranteed the bonds, from “positive,” to “stable,” while affirming its “Ba3,” rating.“The change in Doosan Bobcat’s outlook to stable from positive reflects our expectation that its financial leverage over the next 12-18 months will increase because of softer earnings and an increase in debt, as well as increased group-related risks,” noted Moody’s Vice President and Senior Credit Officer Yoo Wan-hee.“That said, these risks are partly offset by Doosan Bobcat’s leadership position in its key markets, significant financial headroom as of the end of 2019, and good liquidity,” he added. Meanwhile, S&P Global Ratings maintained its negative outlook for its “BB” ratings.“We expect debt growth combined with weakening operating performance will narrow the buffer in our issuer credit rating on Doosan Bobcat,” noted Kim Min-jib, credit analyst at S&P Global.“The negative outlook on Doosan Bobcat reflects our view that the company’s overall credit profile will be under pressure for the next six to 12 months due to weaker earnings and liquidity pressure on the credit profile of its parent group, while the full effects of the COVID-19 pandemic remain highly uncertain,” Kim added.Doosan Bobcat guarantees a combined $1.2 billion worth of outstanding debt held by Clark Equipment.Both Moody’s and S&P Global said the parent group Doosan’s exacerbating debt condition is leaving Doosan Bobcat prone to higher liquidity risks. Doosan Bobcat is 51.05 percent owned by Doosan Infracore, machinery manufacturing unit of Doosan Group. The equipment maker is likely to be affected by the risk-averse stance in the domestic funding market that could disrupt Doosan Infracore’s refinancing effort, according to S&P Global.“Parent company Doosan Infracore’s relatively weak liquidity also pressures our issuer credit rating on Doosan Bobcat,” noted Kim. “Doosan Infracore’s heavy reliance on short-term debt (more than half of total debt) and ongoing refinancing needs expose the group to volatility in the funding market, which has become increasingly risk-averse.”Also, the financial trouble of Doosan Heavy Industries & Construction -- which owns 36.27 percent of Doosan Infracore -- could spill over to Doosan Bobcat, Moody’s noted. Facing heat from dwindling demand for fossil fuel power plants and nuclear power plants, Doosan Heavy is under a self-rescue plan that involves layoffs and sales of key affiliates, in exchange for a 2.4 trillion won ($1.9 billion) bailout loan from state-run lenders.“The ratings could also be strained if the credit quality of Doosan Bobcat’s immediate parent deteriorates meaningfully,” Yoo wrote. “While these developments are negative for Doosan Bobcat’s credit quality and expose the company to a certain degree of event risk, these risks are partly offset by Doosan Bobcat’s listed status and the policy banks’ liquidity support for Doosan Heavy Industries & Construction.” Doosan, a holding company of Doosan Group, recorded a 379.9 billion won net loss in the first quarter, a sharp turnaround from 54.9 billion won net profit a year prior, according to its consolidated financial statement.By Son Ji-hyoung (consnow@heraldcorp.com)"
"23","2020-05-21","The Korea Herald","Eximbank issues AU$700m Kangaroo bonds","Son Ji-hyoung","http://www.koreaherald.com/view.php?ud=20200521000723&ACE_SEARCH=1","  The state-run Export-Import Bank of Korea said Thursday it has issued a three-year Australian dollar-denominated bonds worth AU$700 million ($460 million) to investors.Following the deal, Eximbank said it has become the first Asian financial institution to sell Kangaroo bonds, or Australian dollar-denominated bonds issued by a non-Australian entity, since the coronavirus outbreak.The bonds were oversubscribed as Eximbank received AU$1.7 billion subscriptions from 57 investors. JPMorgan, Mitsubishi UFJ Financial Group, National Australia Bank and Westpac were bond underwriters.Eximbank issued the securities in dual tranches. The AU$500 million floating-rate bonds were offered at Australia’s short-term benchmark Bank Bill Swap Rate plus 1.07 percent, while the other AU$200 million tranche carried a 1.311 percent fixed-rate.Since 2012, Eximbank has issued a combined AU$4.8 billion Kangaroo bonds. The latest deal enabled investors to enjoy higher interest rates by at least 10 basis point, compared with US dollar-denominated bonds, Eximbank said. “Despite the persisting financial market unease following the spread of the COVID-19, (Eximbank) reaffirmed the investor confidence in bonds issued by us as a safe haven,” it said in a statement. Prior to the deal, Eximbank sold $700 million US bond and 700 million euros ($767.2 million) worth of Eurobonds in April, as well as $500 million global bond in February. By Son Ji-hyoung (consnow@heraldcorp.com)"
"24","2020-05-21","The Korea Herald","S. Korea to examine FX trading rules to ensure dollar liquidity","Yonhap","http://www.koreaherald.com/view.php?ud=20200521000722&ACE_SEARCH=1","  SEJONG -- South Korea plans to comprehensively examine its rules on foreign exchange trading as it seeks to ensure dollar liquidity amid lingering uncertainties in global markets over the coronavirus pandemic, Vice Finance Minister Kim Yong-beom said Thursday. Measures to help banks inject more dollars into local markets, including an eased rule on the foreign exchange liquidity coverage ratio (LCR), will be put into place for the time being, Kim said during a meeting with senior officials from the Bank of Korea (BOK) and financial regulators. In a bid to supply more dollars to local markets, the government eased the LCR rule in March. The LCR ratio for banks was relaxed to 70 percent from 80 percent. The BOK also signed a new dollar swap deal worth $60 billion with the US Federal Reserve in March. Helped by the swap deal and other stabilization measures, dollar liquidity in local financial markets has ""significantly improved,"" Kim said. South Korea's short-term external debt increased by $14 billion on-quarter in the first quarter, while its long term external debt gained $4.8 billion, according to the BOK. The ratio of its short-term external debt to reserve assets jumped to 37.1 percent, compared with 32.9 percent at end-2019.Kim said a rise in short-term external debt was necessary as the government sought to prevent foreign exchange market panic from spreading to other financial markets. (Yonhap)"
"25","2020-05-21","The Korea Herald","Seoul reiterates ‘May 24’ sanctions no longer barrier to inter-Korean cooperation","Ahn Sung-mi","http://www.koreaherald.com/view.php?ud=20200521000665&ACE_SEARCH=1","  The Unification Ministry on Thursday reiterated that the set of sanctions slapped on North Korea in 2010 over its deadly sinking of a South Korean warship had lost their effect and are no longer a “barrier” for inter-Korean cooperation. “Through past administrations, a large part of the May 24 Measures has virtually lost effect,” an official said, echoing the ministry’s stance previous day. “The important aspect is that the government does not see those sanctions as a hindrance to our efforts for inter-Korean exchanges and to establish peace in the Korean Peninsula.”On whether the remark indicates Seoul’s entire lifting of sanctions, the ministry official declined to comment. The May 24 Measures were imposed in 2010 by the Lee Myung-bak administration, in response to the North’s attack on the South Korean naval vessel Cheonan, resulting in the death of 46 Navy sailors. The measure cut almost all trade and investment, with the exception of those related to the now-defunct Kaesong industrial park and Kumgangsan tours. The measure also prohibits humanitarian aid without government permission. The measures no longer hold in reality, as previous governments have been flexible and allowed exceptions. But those that overlap with US and UN sanctions are still in force, the ministry said.   In response to Seoul’s remark, the US said it supports inter-Korean cooperation. “The United States supports inter-Korean cooperation and coordinates with our ROK ally to ensure inter-Korean cooperation proceeds in lockstep with progress on denuclearization,” an official at the State Department said, according to Voice of America. Seoul has been voicing for boosting cross-border projects that could be a breakthrough for inter-Korean relations, with less dependency on halted denuclearization negotiations between the US and North Korea. President Moon Jae-in has suggested quarantine cooperation amid coronavirus pandemic, as well as inter-Korean railway projects and individual tour to the North, but Pyongyang hasn’t responded to any of Seoul’s proposals since early this year. By Ahn Sung-mi (sahn@heraldcorp.com)"
"26","2020-05-21","The Korea Herald","Household income grows, but wealth gap widens in Q1","Yonhap","http://www.koreaherald.com/view.php?ud=20200521000603&ACE_SEARCH=1","  SEJONG -- South Korea's household income rose in the first quarter from a year earlier, but the income gap between the haves and have-nots widened, as the employment situation of the low-income bracket worsened amid the coronavirus pandemic, a report showed Thursday. The average household earned 5.35 million won ($4,357) per month in the first quarter, up 3.7 percent from the previous year, according to the report by Statistics Korea.Household income earned through wages rose 1.8 percent on-year, and income from business operations gained 2.2 percent in the first quarter. The average monthly income of the bottom 20 percent income bracket was unchanged at 1.49 million won in the first quarter. In contrast, households in the upper 20 percent income range earned 11.15 million won per month in the first quarter, up 6.3 percent from a year earlier.Consequently, the country's distribution ratio for disposable income, a key barometer of earnings equality, reached 5.41 in the first quarter, up 0.23 percentage points from a year earlier. A bigger ratio means increased inequality in income distribution.Finance Minister Hong Nam-ki told a meeting with economy-related ministers that the income gap is expected to further widen in the second quarter, as the pandemic has taken a heavy toll on part-time and freelance jobs. Hong said the government will make utmost efforts to prevent the income gap from worsening. The government will also spare no efforts for a faster post-pandemic economic recovery and job creation, Hong said. Last week, the government said it aims to create 1.56 million jobs in the public sector, as the nation's economy suffered its sharpest job losses in 21 years over the coronavirus pandemic. The number of employed people in South Korea stood at 26.56 million in April, 476,000 people fewer than a year ago, marking the biggest on-year decline since February 1999. With companies slashing hiring and the virus cutting social activities, economists say the worst has yet to come, heightening the urgency of the government's efforts to project jobs. South Korea has promised relief packages worth some 240 trillion won to ease the economic fallout from the virus.The nation's economy shrank 1.4 percent on-quarter in the first quarter of the year, marking the sharpest quarterly contraction since the last three months of 2008. (Yonhap)"
