"","DATE","PUBLISHER","TITLE","AUTHOR","URL","CONTENT"
"11","2020-05-22","The Korea Herald","Financial circles should secure loss-absorbency capacity amid COVID-19: FSS chief","Bae Hyunjung","http://www.koreaherald.com/view.php?ud=20200522000426&ACE_SEARCH=1","  The chief of South Korea’s financial watchdog urged financial circles to be wary of business expansion and to secure capital reserves, assuming that the COVID-19 pandemic will drag on.“The financial circles should maximize their total loss absorbency capacity, bracing for a prolonged fallout of COVID-19,” Yoon Suk-heun, governor of the Financial Supervisory Service, said in a financial supervision advisory committee meeting held Friday at the Korea Federation of Banks headquarters.In line with such policy direction, Yoon recommended that financial companies adopt a conservative business stance, focusing on boosting internal reserves while refraining from business expansion for a while.But he also added concerns that an excessive risk management-driven strategy may aggravate the economy that is already struggling under the epidemic fallout.“If financial companies get carried away with risk management and contract their bankrolling function, this may lead to side effects such as economic downturn and credit crunch,” he said, apparently warning financial players against withdrawing liquidity from firms.The FSS chief also urged financial companies as well as consumers to take precautions against high-risk, high-return products amid the current low-growth, low-interest financial surroundings, alluding to the massive losses caused by the derivative-linked funds last year.By Bae Hyun-jung (tellme@heraldcorp.com)"
"12","2020-05-22","The Korea Herald","[Video] Night spots closed as virus spreads again","Park Jun-hee","http://www.koreaherald.com/view.php?ud=20200522000181&ACE_SEARCH=1","  Just days after the nation eased social distancing guidance, young people took themselves to Seoul’s nightlife district. Youngsters -- mostly in their 20s and 30s -- lined up in single file at the front door of a club, waiting to get temperature checks. Yet, there were no masks to be seen once inside. The recent cluster of infections linked to Itaewon clubs has instigated a public outcry over the country’s youth culture. Entertainment venues in Shinchon and Hongdae, western Seoul, have also seen a spate of infections. New cases reported over the past week equaled the number of infections recorded over the previous month. According to local health authorities, around 200 confirmed cases could be traced back to the Seoul nightspots.The abrupt spike in COVID-19 cases comes after a lull in community transmission. Public facilities started to resume and high schools reopened on May 20. Clubs, often frequented by youngsters, emerged as transmission routes of COVID-19. This has complicated tracking down new cases, raising concerns about a second wave of infections. Going out is a personal choice. It’s natural to want to go out and enjoy some fresh air, but it’s crucial to adhere to broad principles. Please check out the video to see how the recent club cases are related to mass infections.  Video script and article by Park Jun-hee (junheeep97@heraldcorp.com)  Video shot and edited by Park Subin (qlstnqkr1204@heraldcorp.com)"
"13","2020-05-22","The Korea Herald","FM Kang pledges to use S. Korea's medical, technological savvy to back UN peacekeeping","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000570&ACE_SEARCH=1","  Foreign Minister Kang Kyung-wha said Friday that South Korea will capitalize on its medical and technological savvy to make ""substantive"" contributions to UN peacekeeping operations. Kang made the remarks during the first session of the government's panel tasked with preparing for Seoul's hosting of the UN Peacekeeping Ministerial Conference slated to take place in April next year.""Based on our strength as a technology powerhouse and our status as a medical powerhouse, which was highlighted during the COVID-19 pandemic, we would like to contribute to reinforcing the medical capabilities of peacekeeping operation units that are performing their challenging duties under various difficult conditions,"" Kang said.""Such substantial contributions will help firm up support from UN members for our efforts to enter the UN Security Council as a non-permanent member and help strengthen the foundation for our citizens and companies to advance into international organizations,"" she added.For the peacekeeping conference, South Korea plans to invite some 1,300 people from about 150 countries to discuss ways to strengthen technological and medical capabilities to enhance UN peace operations.The US peacekeeping ministerial gathering was previously held in Britain in September 2016, Canada in November 2017 and New York in March last year.Kang and Defense Minister Jeong Kyeong-doo co-chair the preparatory panel that consists of senior officials from eight relevant government ministries and agencies, including the Ministry of Science and ICT and National Police Agency. (Yonhap)"
"14","2020-05-22","The Korea Herald","Samsung unveils first outdoor QLED 4K TV The Terrace","Song Su-hyun","http://www.koreaherald.com/view.php?ud=20200522000257&ACE_SEARCH=1","  Samsung Electronics unveiled this year’s Lifestyle TV lineup, led by the first outdoor QLED 4K TV The Terrace, through an online showcase amid the prolonging COVID-19 impact, the company said Friday. Samsung showcased The Terrace, featuring ultra-bright picture quality, as the latest Lifestyle TV model that will provide new viewing experiences for users outside. Samsung says it is designed to bring the full indoor entertainment experience outside. The Terrace offers a crystal-clear display with a brightness level of 2,000 nits, to increase visibility in all sorts of outdoor conditions, especially in bright daylight. It features a QLED 4K display, coated with anti-reflection and adaptive picture technology that optimizes content by analyzing its surroundings to minimize unwanted glare. It also offers a high motion rate that provides clear, lifelike picture quality that is ideal for motion-intensive content, the company said. The Terrace’s display also boasts weather-resistant durability against water and dust (IP55), and comes fitted for easy installation outdoors in a variety of settings, it said. Available in 55-, 65- and 75-inch models, the consumer models of The Terrace were launched in the United States and Canada first on Thursday, and will be rolled out in Germany, Australia, New Zealand and other regions later this year.For businesses, a professional model will be launching this summer.“Today, new lifestyle habits and trends are evolving faster than ever before. Consumers are using screens to work from home, exercise using online platforms, stay in touch with loved ones, and engage with many other activities,” said Han Jong-hee, president of visual display business at Samsung. “With the introduction of The Terrace, we are thrilled to transcend the connected living room experience to the outdoors by delivering on engineering feats and content experiences that only Samsung can achieve.”The Terrace comes with The Soundbar to maximize the TV experience. It has Wi-Fi and Bluetooth connectivity, allowing it to be paired with The Terrace Soundbar or other devices. To offer the clear, rich sound for an immersive audio experience, The Terrace Soundbar features distortion cancelling technology. By Song Su-hyun (song@heraldcorp.com)"
"15","2020-05-22","The Korea Herald","COVID-19 spread 4 times faster after 'Itaewon outbreak'","Kim So-hyun","http://www.koreaherald.com/view.php?ud=20200522000539&ACE_SEARCH=1","  The COVID-19 epidemic spread four times faster in Korea after the mass infections in Itaewon nightclubs early this month, according to research by a medical expert.The basic reproduction number (R) of the novel coronavirus, or the average number of people one infected person is expected to transmit the disease to, had dropped to 0.58 by May 1 thanks to extensive social distancing, but jumped to an average of 2.58 between May 2 and 12, according to an estimate by Ki Mo-ran, a professor of preventive medicine at the National Cancer Center.If the R of an infectious disease is greater than 1, which means one infected person is infecting more than one other person, the outbreak is still growing.Ki spoke about her study on how the coronavirus is expected to spread in a joint symposium hosted by the R&D Fund for Infectious Diseases Research and Center for Convergent Research of Emerging Virus Infection on Wednesday.According to Ki, the average reproduction number in the country was highest between Feb. 18 when the first case of infection at the Shincheonji Church of Jesus in Daegu was reported, and Feb. 28.The level of R at the time was 3.53.The value of R between Feb. 29 and May 1 fell to 0.58 due to social distancing and other strong preventive measures.COVID-19 cases linked to the Itaewon clubs have continued for over two weeks since the first case from the new infection cluster was confirmed on May 6.A total of 207 cases linked to the Itaewon cluster, including 95 who were at the clubs and their 112 close contacts, have been confirmed as of Friday.The first case from the Itaewon cluster visited five clubs on May 2.Health authorities estimate that about 5,500 people visited those clubs between April 24 and May 6, and about 1,000 of them have not been tested as of last week.Based on Ki’s calculation model, if everyone gets tested and all the infected persons are found, the daily number of new cases two weeks later will be less than a third of the number if only half of them are found.Ki said Korea would be able to go back to the situation before the Itaewon mass infections in July.“Assuming the government’s disease control measures had an effect from May 12, the daily number of new cases is projected to drop below 10 on June 4,” Ki said.“If the effect of the measures had kicked in a week later on May 19, the daily number of new cases would have fallen below 10 on June 29.”By Kim So-hyun (sophie@heraldcorp.com)"
"16","2020-05-22","The Korea Herald","Prosecutors raid branches of religious group at center of coronavirus outbreak","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000513&ACE_SEARCH=1","  Prosecutors raided facilities of Shincheonji, a minor religious sect, on Friday as part of their ongoing probe into allegations that the group hindered state efforts to contain the new coronavirus in the early stages of the pandemic.Some 100 investigators took part in the raids into the secretive group's branches nationwide, to seize materials in connection with the charges brought against the group's founder, Lee Man-hee. The branches include the group's headquarters in Gwacheon, just south of Seoul, and facilities in the cities of Busan, Gwangju and Daejeon.The raid marks the prosecution's first forcible investigation into the group since February when a group of people who claimed to be victims of the religious group filed a complaint against the 89-year-old Lee for embezzlement, dereliction of duty and violation of infectious disease prevention laws.The prosecution was seen as taking a cautious approach in investigating in the face of mounting public pressure. It was believed that too tough an investigation might drive the sect's members to hide out, impeding the government's fight against the coronavirus.As new infection cases have dwindled to a trickle, it is now considered to be safer than at the early stages of the pandemic to make a push to finish up the investigation.The Shincheonji sect is accused of causing the country's biggest cluster outbreaks, accounting for some 47 percent of the country's total caseload of 11,142. Its worship services, where members sit close together and chant loud in poorly ventilated spaces, are believed to have been a factor in the rapid spread the virus. Also, Lee is accused of ordering group members not to fully cooperate with health officials, thus hindering state efforts to contain COVID-19 in the early stages of the pandemic.On March 2, two days after the prosecutors launched an investigation into the leader, he appeared in front of live television cameras to make a deep bow and apologize for ""unintentionally"" spreading the virus.The Seoul Metropolitan Government said the previous day that it had filed a suit against Lee and other Shincheonji leaders on charges of homicide and inflicting injury.Earlier, the municipal government of Daegu also took legal action against the sect for hindering the government-led disease-control efforts by providing false information. (Yonhap)"
"17","2020-05-22","The Korea Herald","OLED TV market may post relatively small growth this year: report","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000392&ACE_SEARCH=1","  The global OLED TV market, led by South Korea's LG Electronics Inc., is expected to post relatively small growth this year, compared with the QLED TV sector, following a disruption in panel supply caused by the novel coronavirus pandemic, a market report showed Friday. The global OLED TV shipment is expected to increase 7.8 percent on-year to 3.375 million units this year, according to display market tracker WitsView, a research division of TrendForce. The figure was a 26.1 percent decrease from its original number forecasted earlier this year. OLED, or organic light-emitting diode, is highlighted by self-illuminating pixels that deliver perfect black, and it is the main display used for LG's high-end TVs.""The OLED TV market faces the dual headwinds of hindered panel supply and high retail prices,"" WitsView said. ""Both market leader LG Electronics and Sony have revised down their shipment targets for OLED TVs this year.""Industry insiders said that production delay from LG Display Co., the sole large-size OLED TV panel supplier in the world, will weigh down the industry. LG Display previously planned to have its OLED panel factory in Guangzhou, China, start mass production in the first quarter of the year, but it could not meet the schedule due to COVID-19 outbreak.The company recently said it plans to fully operate the Guangzhou factory within the first half of the year.  Industry observers said a sharp rise of QLED TVs can further limit OLED TV sales amid the pandemic. ""Aside from the pandemic-induced slowdown in OLED demand, the more flexible pricing of QLED products will also represent a substantial threat to the sales of OLED TVs this year, since the latter have historically maintained a high retail price,"" WitsView said. The global QLED TV shipment is expected to grow 41.8 percent on-year to reach 8.27 million units this year with aggressive sales promotions from the market leader Samsung Electronics Co., according to WitsView.QLED is Samsung's marketing term for its liquid crystal display (LCD) TVs using quantum-dot technology to enhance performance in key picture quality areas. Although overall global TV shipment is expected to suffer 5.8 percent on-year decline to 205.21 million units this year, WitsView said QLED TV sales can increase further.  ""In spite of the downturn in global TV shipment this year, the market for QLED products thrived on the flourishing stay-at-home economy as well as the sales promotions of Samsung Visual Display's older models in the first quarter of 2020, which resulted in retail price cuts of more than 20 percent for 65-inch QLED TVs in the North American market, incidentally creating a wave of replacement demand for new TV sets,"" it said. According to market tracker Omdia, Samsung was the top TV vendor in the January-March period as it accounted for 32.4 percent of the global TV market in terms of sales value. (Yonhap)"
"18","2020-05-22","The Korea Herald","Consumption, small merchants' revenues rise as people use emergency handouts","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000322&ACE_SEARCH=1","  South Korea's provision of emergency relief funds began to boost private consumption, raising revenues of small merchants hit hard by the new coronavirus pandemic in the first week of the payout, data showed Friday.In a one-off aid program, the government began offering the relief funds totaling 14.3 trillion won ($11.6 billion) to all households last week to help them cope with the economic fallout of the COVID-19 outbreak.Mom-and-pop shops still are suffering from business setbacks due to the pandemic, but their revenues showed signs of recovery as more people have begun to use the money, data showed.An index gauging the average sales of small merchants reached 100 in the second week of May, the same as in the previous year, according to the Korea Credit Data (KCD), a provider of sales management platform to small firms.The data was tallied based on consumers' card spending. People can use the emergency funds through either credit and debit cards or certificates by end-August.Small merchants' sales almost recovered to last year's level for the first time since the government raised its alert against COVID-19 to the highest level in late February, according to the data.""The emergency relief funds appear to affect consumption. This week, the impact is likely to be larger,"" KCD chief Kim Dong-ho said.An average of their revenues last week surpassed those tallied the previous year in areas such as Gyeonggi Province that surrounds Seoul and South Gyeongsang Province.The southeastern city of Daegu, once the epicenter of the virus outbreak here, and Seoul, meanwhile, saw small merchants' sales almost recover to last year's level, the data showed.The South Korean economy shrank 1.4 percent on-quarter in the first quarter as the coronavirus outbreak dented consumer spending and exports. Private consumption declined 6.4 percent on-quarter in the cited period.South Koreans are using the relief funds at various locations ranging from small supermarkets, restaurants and beauty salons to traditional markets.According to data compiled by three major convenient stores, demand for daily necessities and goods that are relatively expensive at such outlets increased after the government handed out the relief funds.Sales of fruit, vegetables and foodstuff rose an average of 15 percent over last weekend from a week earlier, according to the convenience store chain CU. Sales of wine logged the fastest growth of 23.3 percent among liquors.""Smaller merchants and the self-employed are expected to see an improvement in business on the back of slowed virus spread and the emergency payout,"" the Ministry of SMEs and Startups said in a statement. (Yonhap)"
"19","2020-05-22","The Korea Herald","[Monitor] Korea’s exports sink 20% in first 20 days of May","Korea Herald","http://www.koreaherald.com/view.php?ud=20200521000327&ACE_SEARCH=1","  South Korea’s exports dropped 20.3 percent in the first 20 days of May compared to the same period last year, data from the Korea Customs Service showed Thursday.Disrupted by the COVID-19 pandemic, the value of exports reached $20.3 billion, compared to $25.5 billion a year ago.By sector, exports of memory chips increased 13.4 percent, while shipments of automobiles sank 58.6 percent.By country, exports dropped 1.7 percent to China and 27.9 percent to the United States.So far this year, the outbound shipments by Korea has seen a 9.5 percent decline. (khnews@heraldcorp.com)"
"20","2020-05-22","The Korea Herald","Cheong Wa Dae says still early to respond to Trump's new geoeconomic strategy","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000256&ACE_SEARCH=1","  Cheong Wa Dae has no ""conclusive"" position on US President Donald Trump administration's stated push for the Economic Prosperity Network, an official said Friday, reflecting Seoul's cautious approach toward the sensitive issue apparently involving China.The initiative is understood to be ""still in a planning stage"" as part of various ideas on the economic sector from a global perspective, the official said.""So, we have no conclusive answer to share with you,"" he said on the customary condition of anonymity.The United States is accelerating efforts to sideline China from global supply chains amid deepening rifts between the two sides over the COVID-19 pandemic. At the center of the campaign is the envisioned network called an alliance of ""trusted partners."" The US has not formally named them, but it indicated that South Korea is among targeted ones.Secretary of State Mike Pompeo said the US is ""working closely with Vietnam, South Korea, New Zealand, Australia and India.""Australia and India are members of the Quadrilateral Security Dialogue, also known as Quad, along with the US and Japan.The seven countries recently launched vice ministerial discussions on the coronavirus response.Washington's move poses yet another dilemma for its longtime ally Seoul, which has close economic ties with Beijing.It's reminiscent of a quandary over the Trump administration's India-Pacific strategy. South Korea has maintained a prudent stance, stating it is committed to harmonizing its New Southern Policy with the US initiative and China's Belt and Road campaign. (Yonhap)"
"21","2020-05-22","The Korea Herald","LPGA stars to duel in charity skins game on Sunday","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000245&ACE_SEARCH=1","  As names go in women's golf, it doesn't get much bigger than these two for South Korean fans: world No. 1 Ko Jin-young and No. 3 Park Sung-hyun.Ko and Park are scheduled to duel in a charity skins game on Sunday, giving local fans more to cheer about after they celebrated the return of the sport last week.Ko and Park will meet in the Hyundai Card Super Match at 2 p.m. Sunday at Sky 72 Golf & Resort, adjacent to Incheon International Airport, just west of Seoul.Ko and Park, who have combined for four LPGA major titles over the past three seasons, will play a skins match, meaning the player with the lowest score on a given hole will win money. If the players are tied on one hole, the money at stake carries over to the next hole.The total purse is 100 million won (US$81,510), and the two players will donate their winnings to charities of their choices.The LPGA Tour has been on hold since mid-February due to the coronavirus pandemic, and Ko, who had planned to make her season debut in March, has yet to play a competitive round in 2020.Park had been in the same boat before making her first tournament appearance last week at the Korea Ladies Professional Golf Association (KLPGA) Championship. The rusty Park missed the cut.Ko enjoyed an outstanding 2019 season, counting two majors among her four titles while also sweeping the Player of the Year, the money title, the Vare Trophy as the scoring leader, and the Annika Major Award, given to the player with the best performance across five LPGA major tournaments. Ko won the Rookie of the Year in 2018.Park, former No. 1, won both the Rookie of the Year and the Player of the Year honors in 2017, becoming the first player to do so since Nancy Lopez in 1978. She has won seven LPGA titles, including a major each in 2017 and 2018.Due to lingering COVID-19 concerns, the skins match will be played without fans. The players, their caddies and other matchday officials must all go through temperature checks. (Yonhap)"
"22","2020-05-22","The Korea Herald","All new enlistees this week test negative for coronavirus","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000235&ACE_SEARCH=1","  All draftees who joined the military this week tested negative for the coronavirus, and no fresh cases have been reported among the military population so far this week, the defense ministry said Friday.On Monday, the authorities began testing all new enlistees for the COVID-19 virus in a move to stem the spread of the virus into the barracks in the wake of cluster infections related to entertainment facilities frequently used by young people.""This week, a total of 4,634 people joined the military, and they all tested negative for the virus,"" a ministry official said, adding the virus testing of all newcomers will continue to be conducted over the next seven weeks.All able-bodied South Korean men must serve about two years in the armed forces, and they are supposed to attend boot camp on Mondays, Tuesdays and Thursdays. The military last reported a patient among its personnel on May 15, as an officer of the Cyber Operations Command in Seoul tested positive after having contact with an Army staff sergeant who contracted the virus after visiting clubs and bars in Seoul's multicultural district of Itaewon.So far, the number of coronavirus infections at barracks stands at 51, and 12 of them are related to the Itaewon club case, according to the defense ministry.On Friday, South Korea reported 20 more cases of the virus, bringing the nation's total infections to 11,142. (Yonhap)"
"23","2020-05-22","The Korea Herald","S. Korea reports 20 new virus cases amid efforts to contain sporadic infections","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000198&ACE_SEARCH=1","  South Korea reported 20 more cases of the new coronavirus Friday as health officials are trying to contain sporadic group infections following the mass spread of the virus tied to Seoul's nightlife district of Itaewon.The new cases raised South Korea's total caseload to 11,142, and the nation's death toll remained unchanged at 264, according to the Korea Centers for Disease Control and Prevention (KCDC).Itaewon has emerged as a hotbed for infections as a 29-year-old man tested positive for COVID-19 on May 6 following his visits to multiple clubs and bars in Itaewon. As of noon, 215 infections were connected to the case.To avoid a second wave of infections, South Korea has been carrying out more than 77,000 tests on those who visited affected clubs between April 24 and May 6. South Korea has not yet identified the origin of the virus that struck Itaewon, although health authorities assume it came from either North America or Europe. The number of imported cases rose by nine from a day earlier, reaching 1,200. More than 88 percent of such patients were South Korean nationals returning from overseas.Authorities said the country is expected to experience a gradual increase in the number of imported cases, as it is inevitable for South Korea to maintain at least limited exchanges with other countries.The fatality rate came to 2.37 percent. South Korea has not yet reported any deaths from patients aged 29 and younger. It has also not yet seen a coronavirus-related syndrome among children as observed overseas. The total number of people released from quarantine after full recoveries stood at 10,162, up 27 from the previous day. The latest figures indicate that more than 90 percent of confirmed patients have fully recovered from the virus.South Korea has carried out tests on 802,418 people since Jan. 3, including 13,734 from a day earlier.The health authorities say they remain vigilant over sporadic group infections across the nation, though they say it is safe to deem the club-linked cases as now being under control.""The cases from Itaewon did not lead to a massive proliferation of the virus, but we are still experiencing local infections in the Seoul metropolitan area,"" Vice Health Minister Kim Gang-lip said during a daily briefing, hinting that karaoke rooms, PC cafes and bars are still among places vulnerable to the virus. Earlier this week, four nurses at Samsung Medical Center, one of the country's five major general hospitals, tested positive.Exactly how they became infected with the COVID-19 virus was not immediately known, but authorities say they have not found connections to the clubgoers.Dozens of high schools in Gyeonggi Province that surrounds Seoul ordered students to return home on Wednesday. Two high school students tested positive for COVID-19 in Incheon, in what could be infections tied to Itaewon.Another vocational school, in Daegu, once the epicenter of the COVID-19 pandemic in South Korea, also closed down on Thursday after a student in a dormitory tested positive. A family member of the student was also infected, although other school workers and students tested negative. South Korea, which normally starts the new school year in March, allowed high school seniors to return to classrooms on Wednesday, with a goal of having students of other grades gradually resume normal routines by early June.Nine infections were also reported from a buffet located in Bucheon, just west of Seoul. Health authorities said they are currently working to draw up new guidelines for students, as the upcoming summer heat is anticipated to make it more difficult for them to wear masks at all times.""The COVID-19 pandemic can never be eradicated unless there's a vaccine,"" Kim added. ""We will continue to experience sporadic infections in different corners of our daily lives.""The vice minister, however, said South Korea can nevertheless curb the pandemic if people continue to follow basic sanitary guidelines.KCDC Director Jeong Eun-kyeong especially warned that South Koreans in their 20s should be more concerned about the COVID-19 pandemic, as the patients in the age group may not show any symptoms and yet infect other vulnerable groups.More than 40 percent of some 335 virus cases reported since May 6 were from those in their 20s, according to health authorities.""We understand that the COVID-19 pandemic has led to a lot of stress for young South Koreans, who faced troubles in continuing their studies and job searches amid the social-distancing plan,"" Jeong said. ""However, it is important that the young people take the safety of their community into consideration.""  (Yonhap)"
"24","2020-05-22","The Korea Herald","Seoul stocks open lower on fears of US-China dispute","Yonhap","http://www.koreaherald.com/view.php?ud=20200522000097&ACE_SEARCH=1","  South Korean stocks opened slightly lower Friday, apparently tracking overnight losses on Wall Street related to a brewing dispute between the United States and China.The benchmark Korea Composite Stock Price Index (KOSPI) lost 2.58 points, or 0.13 percent, to 1,995.73 in the first 15 minutes of trading.The Dow Jones Industrial Average lost 101.78 points, or 0.41 percent, to close at 24,474.12 on Thursday (New York time).Fears of a dispute between the world's two largest economies apparently spooked investor sentiment there after US President Donald Trump again blamed China for the COVID-19 pandemic, saying it was the ""incompetence of China"" that led to the deaths of hundreds of thousands globally.The US and China are South Korea's two main trading partners.Large caps traded mixed.Market bellwether Samsung Electronics lost 1.10 percent while No. 2 chipmaker SK hynix slipped 1.08 percent.Top pharmaceutical firm Samsung BioLogics spiked 2.96 percent, with leading chemical maker LG Chem advancing 1.06 percent.The local currency was trading at 1,235.45 won against the US dollar, down 4.55 won from the previous session's close. (Yonhap)"
"25","2020-05-22","The Korea Herald","[Serendipity] Music can heal. We need it more than ever","Kim Hoo-ran","http://www.koreaherald.com/view.php?ud=20200521000640&ACE_SEARCH=1","  Months into the COVID-19 pandemic, life seems to have settled into a humdrum rhythm. Days pass like the swing of a pendulum -- back and forth, back and forth, from home to work, work to home. Yet, such regularity as I have not experienced in years does little to offer peace of mind or comfort. Beneath the surface calm is the constant whirring of the brain. Actions have consequences and in these perilous times, we are required to constantly make decisions that could potentially impact not only our own safety, but that of those closest to us -- family, friends and colleagues. If strict social distancing had made me feel relatively safe, the more relaxed social distancing now in place has made me more anxious. With the former, I was without choices; the latter means I need to make decisions based the perceived level of danger.Do I accept an invitation to a large dinner gathering of people that I do not know, where masks will be taken off to eat and drink? Am I putting myself at unnecessary risk by requesting an interview be held at a hospital where COVID-19 patients are being treated? Weighing the pros and cons of my plans can go on and on, and I admit I have lost sleep over them on many nights.And there is little respite from a brain on an overdrive, not even in one’s dreams. People around the world have reported having strange dreams in the time of the new coronavirus. On a recent night, I woke up in panic from a dream in which two burly security guards were approaching me as I sat on a church pew. Even in the dream, I felt the terror of having forgotten to wear a mask and realizing that the guards were about to grab me by the arms to escort me out. Mirth is in short supply these days. If listening to an episode of “All Creatures Great and Small” can make me break into a fit of hearty laughter on a drive to work, I know I am willing myself to laugh at even the smallest thing, just so I can feel what it is like to laugh. If something can take my mind off all the doom and gloom being forecast about the post - COVID-19 pandemic world, I’d say I am game.I would like to be moved, my soul stirred, to be transported away from the time and space that I occupy, if only for a few minutes. As most concerts around the world have been canceled, performances have moved to online platforms. I was struck by the brilliance of pianist Sunwoo Yekwon who posted on Instagram clips of Tchaikovsky Piano Concerto No. 1 and Rachmaninoff Piano Concerto No.2 performances, playing both the piano and the orchestral parts. Rock star Yoon Do-hyun has really embraced the online platform, performing live concerts almost daily. His online sessions stand out for their intimacy, where he makes the viewers feel like they are actually meeting and talking face-to-face. The sound quality does not matter too much at this point.Yet, online concerts cannot replace the thrill of sitting in the concert hall, eagerly anticipating what is about to unfold onstage. The emotional and physical connections between the performers and the audience are absent, making it difficult to stay engaged. One misses the visceral emotions brought on by feeling the notes against the skin, breathing the same air.Therein lies the difficulty. Breathing the same air without having it filtered through a mask is now a risky behavior. Hence, the cancellation Wednesday of next week’s scheduled Seoul Philharmonic Orchestra concert. If a full orchestra performing in a large concert hall is not going to be possible in the foreseeable future, orchestras should look into alternatives. Outdoor performances by smaller ensembles, playing to an audience sitting far apart could be considered. It may be a cliché to say music has the power to heal. But music does heal and healing is done best when there is a communion of souls. And these days, there are many that yearn healing.By Kim Hoo-ran (khooran@heraldcorp.com)--The writer is the culture desk editor at The Korea Herald – Ed."
"26","2020-05-22","The Korea Herald","[Robert J. Fouser] Dealing with labor market duality","Robert J. Fouser","http://www.koreaherald.com/view.php?ud=20200521000279&ACE_SEARCH=1","  South Korea continues its steady march back to normal life as the worst of the COVID-19 pandemic recedes. The nation continues to earn international praise for its effective response to the pandemic. As most nations begin to emerge from emergency measures, attention has turned to rebuilding economies reeling from lockdowns. Though Korea managed to escape lockdowns, deteriorating economic conditions are creating new challenges.In the first quarter of 2020, gross domestic product declined by an annual rate of 1.4 percent, the first decline since the fourth quarter of 2008. The International Monetary Fund projects that the economy will shrink 1.2 percent for the full year. That would make 2020 the first year of negative growth since the 5.1 percent decline in 1998.Other major nations fared much worse. China, where the pandemic first hit, saw its GDP fall by an unprecedented 6.8 percent, the first drop in decades. The US saw a sharp 4.8 percent decline and expects a much larger decline in the second quarter. Japan, meanwhile, is now officially in recession after GDP declined 3.4 percent in the first quarter of 2020 and 6.4 percent in the fourth quarter of 2019. The IMF projects that China will recover enough to achieve 1.2 percent growth for the 2020. The US will decline by 5.9 percent, the worst decline since the Great Depression in the 1930s. The eurozone will decline by 7.5 percent with Italy and Spain being particularly hard hit. Except for India, which will grow by 1.9 percent, other developing economies will see declines in GDP.These dire GDP numbers translate into millions of lost jobs and businesses, causing widespread hardship around the world. The World Bank recently estimated that the pandemic could push as many as 60 million people back into extreme poverty after years of decline. Nations are scrambling to implement policies to mitigate the worst of the economic damage.The Korean government has implemented a series of extra budgets containing direct payments to individuals, rescue packages for troubled businesses, and other measures to support the economy. The focus of the efforts has been to protect jobs to prevent the economy from spiraling downward.The interest in protecting jobs amid a crisis of this magnitude is understandable. Many other advanced nations have adopted similar policies to protect employment. The desire to protect jobs in Korea, however, shifts the focus away from long-standing problems caused by the dual labor market. A dual labor market is one with two tiers: regular and non-regular workers. Regular tier workers enjoy good wages, social benefits, and job security. Non-regular tier workers, by contrast, receive lower wages, few or no social benefits, and have low levels of job security. The two tiers overlap, and all economies have varying degrees of labor market duality.In Korea’s case, labor market duality is large. Data on OECD countries in 2018 covered three categories -- part-time employment, temporary employment, and self-employment --dominated by non-regular tier workers. At 12.2 percent, Korea was below the OECD average of part-time employment. Temporary employment in the country stood at 21.2 percent and self-employment at 25.1 percent, both of which were much higher than the OECD average.Definitions of different types of employment vary among nations, but the percentage of non-regular workers in Korea is clearly on the high end for developed countries. A large percentage of non-regular workers often leads to lower productivity and social inequality. In Korea’s case, women, youth, and older workers make up a large share of the non-regular tier. Regular tier workers, meanwhile, are more likely to be men with university degrees.To address the problems of the dual labor market, the government should shift the focus from jobs to workers. Korea already has universal health care that benefits all workers. This system should be protected and strengthened. The National Pension Scheme should be strengthened to benefit non-regular-tier workers.Among non-regular-tier workers, the self-employed are particularly important. As Korea has developed, the percentage of self-employed workers has gradually declined, but at 25.1 percent, it remains higher than any other developed country except Greece. Measures to increase profitability of self-employed workers are needed. Rent subsidies and tax relief will help increase profitability and strengthening self-employed pensions will help reduce inequality.Recovery from the COVID-19-induced economic difficulties will take time, but it also presents an opportunity to address structural problems, such as labor market duality, that are easy to overlook when times are good. Focusing on workers over jobs is a good place to start.Robert J. FouserRobert J. Fouser, a former associate professor of Korean language education at Seoul National University, writes on Korea from Pawtucket, Rhode Island. He can be reached at robertjfouser@gmail.com. -- Ed."
